Date,Time,Brand,Product Name,Country,Platform,Price,Currency,Page Title,Status
2026-02-14,06:01:20,HISENSE,65A6Q,FR,Boulanger,487.99,EUR,TV LED HISENSE 65A6Q 2025 (164cm) | Boulanger,Success
2026-02-14,06:01:20,HISENSE,40A5Q,FR,Boulanger,229.0,EUR,TV LED HISENSE 40A5Q 2025 (100cm) | Boulanger,Success
2026-02-14,06:01:20,TCL,65PF650K,UK,Currys,,,,Failed: Price Not Found
2026-02-14,06:01:20,TCL,65C6KS-UK,UK,Currys,579.0,GBP,"Buy TCL C6KS 65"" QD-Mini LED 4K HDR Smart Google TV - 65C6KS | Currys",Success
2026-02-14,06:01:20,TCL,65T6C-UK,UK,Currys,479.0,GBP,"Buy TCL T6C 65"" QLED 4K HDR Smart Fire TV with Freely - 65T6C-UK | Currys",Success
2026-02-14,06:01:20,TCL,65A300W-UK,UK,Currys,999.0,GBP,"Buy TCL NXTVISION A300W 65"" QLED 4K HDR Smart Google TV - 65A300W-UK | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65QN990F,UK,Currys,3299.0,GBP,"Buy SAMSUNG QN990F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN990FT | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65QN900F,UK,Currys,1999.0,GBP,"Buy SAMSUNG QN900F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN900F | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65S95F,UK,Currys,2499.0,GBP,"Buy SAMSUNG S95F 65"" OLED Glare Free 4K Vision AI Smart TV 2025 - QE65S95F | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65S90F,UK,Currys,1699.0,GBP,"Buy SAMSUNG S90F 65"" OLED 4K Vision AI Smart TV 2025 - QE65S90F | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65QN90F,UK,Currys,1599.0,GBP,"Buy SAMSUNG QN90F 65"" Neo QLED 4K Mini LED Vision AI Smart TV 2025 - QE65QN90F | Currys",Success
2026-02-14,06:01:20,SAMSUNG,50Q8F,UK,Currys,449.0,GBP,"Buy SAMSUNG Q8F 50"" QLED 4K Vision AI Smart TV 2025 - QE50Q8F | Currys",Success
2026-02-14,06:01:20,SAMSUNG,65Q7F,UK,Currys,599.0,GBP,"Buy SAMSUNG Q7F 65"" QLED 4K Vision AI Smart TV 2025 - QE65Q7F | Currys",Success
2026-02-14,06:01:20,HISENSE,65U8Q,UK,Currys,1495.0,GBP,"Buy HISENSE U8Q 65"" Mini LED 4K 165Hz Smart AI TV with Freely - 65U8QTUK | Currys",Success
2026-02-14,06:01:20,HISENSE,65U7Q Pro,UK,Currys,799.0,GBP,"Buy HISENSE U7Q PRO 55"" Mini LED 4K 165Hz Smart AI TV with Freely - 55U7QTUK PRO | Currys",Success
2026-02-14,06:01:20,HISENSE,65A6Q,UK,Currys,449.0,GBP,"Buy HISENSE A6Q 65"" LED 4K HDR Smart TV with Freely - 65A6QTUK | Currys",Success
2026-02-15,06:10:31,TCL,98X11K,FR,Boulanger,3999.0,EUR,TV Mini Led TCL 98X11K 2025-98 pouces (248cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65C9K,FR,Boulanger,1199.0,EUR,TV Mini Led TCL 65C9K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65C89K,FR,Boulanger,999.0,EUR,TV Mini Led TCL 65C89K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65C79K,FR,Boulanger,749.0,EUR,TV Mini Led TCL 65C79K 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-15,06:10:31,TCL,65C69K,FR,Boulanger,599.0,EUR,TV Mini Led TCL 65C69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65P89K,FR,Boulanger,549.0,EUR,TV QLED TCL 65P89K 144Hz 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65P79K,FR,Boulanger,529.0,EUR,TV QLED TCL 65P79K 2025 | Boulanger,Success
2026-02-15,06:10:31,TCL,65P69K,FR,Boulanger,499.0,EUR,TV LED TCL 65P69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,40S59K,FR,Boulanger,229.0,EUR,TV QLED TCL 40S59K 2025-40 pouces (100cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,32S49K,FR,Boulanger,179.0,EUR,TV QLED TCL 32S49K 2025-32 pouces (80cm) | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65QN990F,FR,Boulanger,5590.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN990F 2025-65 pouces 164cm | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65QN900F,FR,Boulanger,3190.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN900F 2025-65 pouces 164cm | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65S95F,FR,Boulanger,2199.0,EUR,TV OLED SAMSUNG TQ65S95F Anti-reflet 4K AI 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65S92F,FR,Boulanger,1299.0,EUR,TV OLED SAMSUNG TQ65S92FA 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65S90F,FR,Boulanger,1599.0,EUR,TV OLED SAMSUNG TQ65S90F 4K AI Smart TV 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65QN90F,FR,Boulanger,1599.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN90F 4K AI 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65QN83F,FR,Boulanger,998.99,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN83F 4K AI 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65QN77F,FR,Boulanger,799.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN77F 2025-65 pouces 164cm | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,50Q8F,FR,Boulanger,449.0,EUR,TV QLED SAMSUNG TQ50Q8FA 4K AI SmartTV 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65Q7F,FR,Boulanger,679.0,EUR,TV QLED SAMSUNG TQ65Q7F5 4K AI SmartTV 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65U8005F,FR,Boulanger,579.0,EUR,TV LED SAMSUNG TU65U8005F 4K AI SmartTV 2025 | Boulanger,Success
2026-02-15,06:10:31,SAMSUNG,65U7005F,FR,Boulanger,499.0,EUR,TV LED SAMSUNG 65U7005F | Boulanger,Success
2026-02-15,06:10:31,HISENSE,116UXQ,FR,Boulanger,14999.0,EUR,TV RGB MiniLED HISENSE 116UXQ 2025 - 116 pouces ( 293 cm ) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,100UXQ,FR,Boulanger,9999.0,EUR,TV RGB MiniLED HISENSE 100UXQ 2025 ( 253 cm ) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,65U8Q,FR,Boulanger,1190.0,EUR,TV Mini Led HISENSE 65U8Q 2025 (164cm) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,65U7Q Pro,FR,Boulanger,999.0,EUR,TV Mini Led HISENSE 65U7Q PRO 2025-65 pouces (164cm) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,65E79Q Pro,FR,Boulanger,699.0,EUR,TV QLED HISENSE 65E79Q PRO 2025 (164cm) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,65A6Q,FR,Boulanger,487.99,EUR,TV LED HISENSE 65A6Q 2025 (164cm) | Boulanger,Success
2026-02-15,06:10:31,HISENSE,40A5Q,FR,Boulanger,229.0,EUR,TV LED HISENSE 40A5Q 2025 (100cm) | Boulanger,Success
2026-02-15,06:10:31,TCL,65PF650K,UK,Currys,399.0,GBP,"TCL PF650K 65"" LED 4K HDR Smart Fire TV with Freely - 65PF650K | Currys",Success
2026-02-15,06:10:31,TCL,65C6KS-UK,UK,Currys,579.0,GBP,"Buy TCL C6KS 65"" QD-Mini LED 4K HDR Smart Google TV - 65C6KS | Currys",Success
2026-02-15,06:10:31,TCL,65T6C-UK,UK,Currys,479.0,GBP,"Buy TCL T6C 65"" QLED 4K HDR Smart Fire TV with Freely - 65T6C-UK | Currys",Success
2026-02-15,06:10:31,TCL,65A300W-UK,UK,Currys,999.0,GBP,"Buy TCL NXTVISION A300W 65"" QLED 4K HDR Smart Google TV - 65A300W-UK | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65QN990F,UK,Currys,3299.0,GBP,"Buy SAMSUNG QN990F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN990FT | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65QN900F,UK,Currys,1999.0,GBP,"Buy SAMSUNG QN900F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN900F | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65S95F,UK,Currys,2499.0,GBP,"Buy SAMSUNG S95F 65"" OLED Glare Free 4K Vision AI Smart TV 2025 - QE65S95F | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65S90F,UK,Currys,1699.0,GBP,"Buy SAMSUNG S90F 65"" OLED 4K Vision AI Smart TV 2025 - QE65S90F | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65QN90F,UK,Currys,1599.0,GBP,"Buy SAMSUNG QN90F 65"" Neo QLED 4K Mini LED Vision AI Smart TV 2025 - QE65QN90F | Currys",Success
2026-02-15,06:10:31,SAMSUNG,50Q8F,UK,Currys,449.0,GBP,"Buy SAMSUNG Q8F 50"" QLED 4K Vision AI Smart TV 2025 - QE50Q8F | Currys",Success
2026-02-15,06:10:31,SAMSUNG,65Q7F,UK,Currys,599.0,GBP,"Buy SAMSUNG Q7F 65"" QLED 4K Vision AI Smart TV 2025 - QE65Q7F | Currys",Success
2026-02-15,06:10:31,HISENSE,65U8Q,UK,Currys,1495.0,GBP,"Buy HISENSE U8Q 65"" Mini LED 4K 165Hz Smart AI TV with Freely - 65U8QTUK | Currys",Success
2026-02-15,06:10:31,HISENSE,65U7Q Pro,UK,Currys,799.0,GBP,"Buy HISENSE U7Q PRO 55"" Mini LED 4K 165Hz Smart AI TV with Freely - 55U7QTUK PRO | Currys",Success
2026-02-15,06:10:31,HISENSE,65A6Q,UK,Currys,449.0,GBP,"Buy HISENSE A6Q 65"" LED 4K HDR Smart TV with Freely - 65A6QTUK | Currys",Success
2026-02-16,06:16:52,TCL,98X11K,FR,Boulanger,3999.0,EUR,TV Mini Led TCL 98X11K 2025-98 pouces (248cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65C9K,FR,Boulanger,1199.0,EUR,TV Mini Led TCL 65C9K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65C89K,FR,Boulanger,999.0,EUR,TV Mini Led TCL 65C89K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65C79K,FR,Boulanger,749.0,EUR,TV Mini Led TCL 65C79K 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-16,06:16:52,TCL,65C69K,FR,Boulanger,599.0,EUR,TV Mini Led TCL 65C69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65P89K,FR,Boulanger,549.0,EUR,TV QLED TCL 65P89K 144Hz 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65P79K,FR,Boulanger,529.0,EUR,TV QLED TCL 65P79K 2025 | Boulanger,Success
2026-02-16,06:16:52,TCL,65P69K,FR,Boulanger,499.0,EUR,TV LED TCL 65P69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,40S59K,FR,Boulanger,229.0,EUR,TV QLED TCL 40S59K 2025-40 pouces (100cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,32S49K,FR,Boulanger,179.0,EUR,TV QLED TCL 32S49K 2025-32 pouces (80cm) | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65QN990F,FR,Boulanger,5590.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN990F 2025-65 pouces 164cm | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65QN900F,FR,Boulanger,3190.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN900F 2025-65 pouces 164cm | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65S95F,FR,Boulanger,2199.0,EUR,TV OLED SAMSUNG TQ65S95F Anti-reflet 4K AI 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65S92F,FR,Boulanger,1299.0,EUR,TV OLED SAMSUNG TQ65S92FA 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65S90F,FR,Boulanger,1599.0,EUR,TV OLED SAMSUNG TQ65S90F 4K AI Smart TV 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65QN90F,FR,Boulanger,1599.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN90F 4K AI 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65QN83F,FR,Boulanger,998.99,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN83F 4K AI 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65QN77F,FR,Boulanger,799.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN77F 2025-65 pouces 164cm | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,50Q8F,FR,Boulanger,449.0,EUR,TV QLED SAMSUNG TQ50Q8FA 4K AI SmartTV 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65Q7F,FR,Boulanger,679.0,EUR,TV QLED SAMSUNG TQ65Q7F5 4K AI SmartTV 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65U8005F,FR,Boulanger,579.0,EUR,TV LED SAMSUNG TU65U8005F 4K AI SmartTV 2025 | Boulanger,Success
2026-02-16,06:16:52,SAMSUNG,65U7005F,FR,Boulanger,499.0,EUR,TV LED SAMSUNG 65U7005F | Boulanger,Success
2026-02-16,06:16:52,HISENSE,116UXQ,FR,Boulanger,14999.0,EUR,TV RGB MiniLED HISENSE 116UXQ 2025 - 116 pouces ( 293 cm ) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,100UXQ,FR,Boulanger,9999.0,EUR,TV RGB MiniLED HISENSE 100UXQ 2025 ( 253 cm ) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,65U8Q,FR,Boulanger,1190.0,EUR,TV Mini Led HISENSE 65U8Q 2025 (164cm) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,65U7Q Pro,FR,Boulanger,999.0,EUR,TV Mini Led HISENSE 65U7Q PRO 2025-65 pouces (164cm) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,65E79Q Pro,FR,Boulanger,699.0,EUR,TV QLED HISENSE 65E79Q PRO 2025 (164cm) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,65A6Q,FR,Boulanger,487.99,EUR,TV LED HISENSE 65A6Q 2025 (164cm) | Boulanger,Success
2026-02-16,06:16:52,HISENSE,40A5Q,FR,Boulanger,229.0,EUR,TV LED HISENSE 40A5Q 2025 (100cm) | Boulanger,Success
2026-02-16,06:16:52,TCL,65PF650K,UK,Currys,399.0,GBP,"TCL PF650K 65"" LED 4K HDR Smart Fire TV with Freely - 65PF650K | Currys",Success
2026-02-16,06:16:52,TCL,65C6KS-UK,UK,Currys,579.0,GBP,"Buy TCL C6KS 65"" QD-Mini LED 4K HDR Smart Google TV - 65C6KS | Currys",Success
2026-02-16,06:16:52,TCL,65T6C-UK,UK,Currys,479.0,GBP,"Buy TCL T6C 65"" QLED 4K HDR Smart Fire TV with Freely - 65T6C-UK | Currys",Success
2026-02-16,06:16:52,TCL,65A300W-UK,UK,Currys,999.0,GBP,"Buy TCL NXTVISION A300W 65"" QLED 4K HDR Smart Google TV - 65A300W-UK | Currys",Success
2026-02-16,06:16:52,SAMSUNG,65QN990F,UK,Currys,3299.0,GBP,"Buy SAMSUNG QN990F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN990FT | Currys",Success
2026-02-16,06:16:52,SAMSUNG,65QN900F,UK,Currys,,,,Failed: No Link Found
2026-02-16,06:16:52,SAMSUNG,65S95F,UK,Currys,2499.0,GBP,"Buy SAMSUNG S95F 65"" OLED Glare Free 4K Vision AI Smart TV 2025 - QE65S95F | Currys",Success
2026-02-16,06:16:52,SAMSUNG,65S90F,UK,Currys,1699.0,GBP,"Buy SAMSUNG S90F 65"" OLED 4K Vision AI Smart TV 2025 - QE65S90F | Currys",Success
2026-02-16,06:16:52,SAMSUNG,65QN90F,UK,Currys,1599.0,GBP,"Buy SAMSUNG QN90F 65"" Neo QLED 4K Mini LED Vision AI Smart TV 2025 - QE65QN90F | Currys",Success
2026-02-16,06:16:52,SAMSUNG,50Q8F,UK,Currys,,,,Failed: Price Not Found
2026-02-16,06:16:52,SAMSUNG,65Q7F,UK,Currys,599.0,GBP,"Buy SAMSUNG Q7F 65"" QLED 4K Vision AI Smart TV 2025 - QE65Q7F | Currys",Success
2026-02-16,06:16:52,HISENSE,65U8Q,UK,Currys,1495.0,GBP,"Buy HISENSE U8Q 65"" Mini LED 4K 165Hz Smart AI TV with Freely - 65U8QTUK | Currys",Success
2026-02-16,06:16:52,HISENSE,65U7Q Pro,UK,Currys,799.0,GBP,"Buy HISENSE U7Q PRO 55"" Mini LED 4K 165Hz Smart AI TV with Freely - 55U7QTUK PRO | Currys",Success
2026-02-16,06:16:52,HISENSE,65A6Q,UK,Currys,449.0,GBP,"Buy HISENSE A6Q 65"" LED 4K HDR Smart TV with Freely - 65A6QTUK | Currys",Success
2026-02-17,06:13:34,TCL,98X11K,FR,Boulanger,3999.0,EUR,TV Mini Led TCL 98X11K 2025-98 pouces (248cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,65C9K,FR,Boulanger,1199.0,EUR,TV Mini Led TCL 65C9K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,65C89K,FR,Boulanger,999.0,EUR,TV Mini Led TCL 65C89K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,65C79K,FR,Boulanger,749.0,EUR,TV Mini Led TCL 65C79K 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-17,06:13:34,TCL,65C69K,FR,Boulanger,599.0,EUR,TV Mini Led TCL 65C69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,65P89K,FR,Boulanger,549.0,EUR,TV QLED TCL 65P89K 144Hz 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,65P79K,FR,Boulanger,529.0,EUR,TV QLED TCL 65P79K 2025 | Boulanger,Success
2026-02-17,06:13:34,TCL,65P69K,FR,Boulanger,499.0,EUR,TV LED TCL 65P69K 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,40S59K,FR,Boulanger,229.0,EUR,TV QLED TCL 40S59K 2025-40 pouces (100cm) | Boulanger,Success
2026-02-17,06:13:34,TCL,32S49K,FR,Boulanger,179.0,EUR,TV QLED TCL 32S49K 2025-32 pouces (80cm) | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65QN990F,FR,Boulanger,5590.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN990F 2025-65 pouces 164cm | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65QN900F,FR,Boulanger,3190.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN900F 2025-65 pouces 164cm | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65S95F,FR,Boulanger,2199.0,EUR,TV OLED SAMSUNG TQ65S95F Anti-reflet 4K AI 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65S92F,FR,Boulanger,1299.0,EUR,TV OLED SAMSUNG TQ65S92FA 2025 - 65 pouces ( 164 cm ) | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65S90F,FR,Boulanger,1599.0,EUR,TV OLED SAMSUNG TQ65S90F 4K AI Smart TV 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65QN90F,FR,Boulanger,1599.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN90F 4K AI 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65QN83F,FR,Boulanger,998.99,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN83F 4K AI 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65QN77F,FR,Boulanger,799.0,EUR,TV Mini Led SAMSUNG NeoQLED TQ65QN77F 2025-65 pouces 164cm | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,50Q8F,FR,Boulanger,449.0,EUR,TV QLED SAMSUNG TQ50Q8FA 4K AI SmartTV 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65Q7F,FR,Boulanger,679.0,EUR,TV QLED SAMSUNG TQ65Q7F5 4K AI SmartTV 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65U8005F,FR,Boulanger,579.0,EUR,TV LED SAMSUNG TU65U8005F 4K AI SmartTV 2025 | Boulanger,Success
2026-02-17,06:13:34,SAMSUNG,65U7005F,FR,Boulanger,499.0,EUR,TV LED SAMSUNG 65U7005F | Boulanger,Success
2026-02-17,06:13:34,HISENSE,116UXQ,FR,Boulanger,14999.0,EUR,TV RGB MiniLED HISENSE 116UXQ 2025 - 116 pouces ( 293 cm ) | Boulanger,Success
2026-02-17,06:13:34,HISENSE,100UXQ,FR,Boulanger,9999.0,EUR,TV RGB MiniLED HISENSE 100UXQ 2025 ( 253 cm ) | Boulanger,Success
2026-02-17,06:13:34,HISENSE,65U8Q,FR,Boulanger,1190.0,EUR,TV Mini Led HISENSE 65U8Q 2025 (164cm) | Boulanger,Success
2026-02-17,06:13:34,HISENSE,65U7Q Pro,FR,Boulanger,999.0,EUR,TV Mini Led HISENSE 65U7Q PRO 2025-65 pouces (164cm) | Boulanger,Success
2026-02-17,06:13:34,HISENSE,65E79Q Pro,FR,Boulanger,699.0,EUR,TV QLED HISENSE 65E79Q PRO 2025 (164cm) | Boulanger,Success
2026-02-17,06:13:34,HISENSE,65A6Q,FR,Boulanger,,,,Failed: Price Not Found
2026-02-17,06:13:34,HISENSE,40A5Q,FR,Boulanger,,,,Failed: Price Not Found
2026-02-17,06:13:34,TCL,65PF650K,UK,Currys,,,,Failed: Price Not Found
2026-02-17,06:13:34,TCL,65C6KS-UK,UK,Currys,579.0,GBP,"Buy TCL C6KS 65"" QD-Mini LED 4K HDR Smart Google TV - 65C6KS | Currys",Success
2026-02-17,06:13:34,TCL,65T6C-UK,UK,Currys,479.0,GBP,"Buy TCL T6C 65"" QLED 4K HDR Smart Fire TV with Freely - 65T6C-UK | Currys",Success
2026-02-17,06:13:34,TCL,65A300W-UK,UK,Currys,999.0,GBP,"Buy TCL NXTVISION A300W 65"" QLED 4K HDR Smart Google TV - 65A300W-UK | Currys",Success
2026-02-17,06:13:34,SAMSUNG,65QN990F,UK,Currys,,,,Failed: No Link Found
2026-02-17,06:13:34,SAMSUNG,65QN900F,UK,Currys,1999.0,GBP,"Buy SAMSUNG QN900F 65"" Neo QLED 8K Mini LED Vision AI Smart TV 2025 - QE65QN900F | Currys",Success
2026-02-17,06:13:34,SAMSUNG,65S95F,UK,Currys,2399.0,GBP,"Buy SAMSUNG S95F 65"" OLED Glare Free 4K Vision AI Smart TV 2025 - QE65S95F | Currys",Success
2026-02-17,06:13:34,SAMSUNG,65S90F,UK,Currys,,,,Failed: Price Not Found
2026-02-17,06:13:34,SAMSUNG,65QN90F,UK,Currys,,,,Failed: Price Not Found
2026-02-17,06:13:34,SAMSUNG,50Q8F,UK,Currys,449.0,GBP,"Buy SAMSUNG Q8F 50"" QLED 4K Vision AI Smart TV 2025 - QE50Q8F | Currys",Success
2026-02-17,06:13:34,SAMSUNG,65Q7F,UK,Currys,599.0,GBP,"Buy SAMSUNG Q7F 65"" QLED 4K Vision AI Smart TV 2025 - QE65Q7F | Currys",Success
2026-02-17,06:13:34,HISENSE,65U8Q,UK,Currys,1495.0,GBP,"Buy HISENSE U8Q 65"" Mini LED 4K 165Hz Smart AI TV with Freely - 65U8QTUK | Currys",Success
2026-02-17,06:13:34,HISENSE,65U7Q Pro,UK,Currys,799.0,GBP,"Buy HISENSE U7Q PRO 55"" Mini LED 4K 165Hz Smart AI TV with Freely - 55U7QTUK PRO | Currys",Success
2026-02-17,06:13:34,HISENSE,65A6Q,UK,Currys,449.0,GBP,"Buy HISENSE A6Q 65"" LED 4K HDR Smart TV with Freely - 65A6QTUK | Currys",Success
